PageValues,ProductRelated,ProductRelated_Duration,ExitRates,Month,TrafficType,Revenue
9.74025,17,1175.5,0.0125,May,4,1
21.88856759,140,7097.582291,0.009952433,Nov,13,1
0.0,1,0.0,0.2,Dec,3,0
0.0,23,566.8,0.007971014,Nov,13,0
0.0,3,51.0,0.1,Nov,2,0
0.0,26,571.35,0.007142857,Nov,5,0
0.0,10,379.0833333,0.0125,Dec,1,0
0.0,10,411.9166667,0.036190476,Dec,2,1
0.0,1,0.0,0.2,May,1,0
0.0,12,368.9,0.02375,Oct,13,0
0.0,27,1381.75,0.034482759,Nov,2,0
0.0,25,903.7,0.059393939,May,4,0
0.0,6,555.6666667,0.008333333,Dec,2,0
0.0,6,655.0,0.022222222,May,3,0
0.0,11,543.3,0.036363636,May,1,0
0.0,25,1225.857143,0.040977778,May,2,0
0.0,9,319.0,0.02,Mar,1,0
0.0,2,56.5,0.05,Nov,3,0
0.0,0,0.0,0.2,Nov,8,0
0.0,1,0.0,0.2,May,3,0
49.82333333,7,451.0,0.033333333,Mar,1,1
0.0,2,56.0,0.1,Mar,1,0
0.0,145,6165.878774,0.020769697,Nov,2,1
0.0,79,1594.972222,0.015691057,May,2,0
0.0,1,0.0,0.2,Mar,9,0
0.0,10,369.0,0.016666667,Mar,2,0
0.0,9,97.41666667,0.036363636,Dec,2,0
1.023391581,58,1590.42,0.021551724,Jul,4,1
0.0,45,901.0916667,0.010111111,May,2,0
7.300656863,99,3072.305403,0.020506536,May,1,0
0.0,3,59.5,0.025,Dec,8,0
0.0,20,588.9,0.008695652,May,4,0
31.91414045,23,411.4666667,0.072469136,Sep,2,1
0.0,4,214.8333333,0.018181818,Dec,1,0
24.16451021,6,812.35,0.036709957,Aug,2,0
0.0,31,1586.154762,0.037334126,Nov,2,0
0.0,1,13.0,0.1,Mar,1,0
0.0,24,431.2,0.055555556,Sep,1,0
0.0,8,69.4,0.103030303,Sep,3,0
0.0,9,224.25,0.015384615,Nov,2,0
0.0,1,0.0,0.1,Dec,20,0
0.0,6,89.66666667,0.033333333,Nov,3,0
0.0,29,443.5,0.027027027,Oct,3,0
0.0,3,17.0,0.111111111,Mar,1,0
33.84778378,36,868.4166667,0.001081081,May,2,1
0.0,22,504.0285714,0.003763441,Sep,3,0
0.0,14,527.375,0.033862434,Mar,1,0
0.0,5,258.0833333,0.052525253,May,1,0
0.0,134,6732.124414,0.025030224,Nov,11,0
0.0,42,1157.783333,0.032222222,Oct,1,0
0.0,6,314.4,0.025,Oct,2,0
0.0,16,336.3,0.025,Jul,1,0
19.18108767,20,1140.666667,0.005,Dec,2,1
0.0,29,2209.75,0.035057471,Nov,2,0
0.0,1,34.0,0.00952381,May,4,0
0.0,2,39.0,0.1,May,3,0
0.0,2,24.0,0.05,Mar,3,0
0.0,19,362.0,0.005555556,May,5,0
0.0,8,120.5,0.1125,Dec,2,0
0.0,1,11.0,0.1,Dec,10,0
0.0,1,0.0,0.2,May,1,0
10.84440741,33,1540.583333,0.01547619,Mar,2,0
0.0,12,526.3333333,0.058571429,Mar,1,0
0.0,13,226.0,0.023076923,Dec,8,0
0.0,4,0.0,0.2,Jul,13,0
0.0,10,565.5,0.015384615,Dec,20,0
0.0,125,3507.010877,0.013874153,Nov,2,0
80.58733784,71,1145.571429,0.004054054,May,1,0
26.65415979,42,2016.115385,0.028841026,Nov,2,0
0.0,3,52.0,0.111111111,May,6,0
18.65904914,11,1297.25,0.054761905,Oct,4,0
0.0,17,631.5,0.064705882,May,13,0
0.0,93,6412.233333,0.026687598,Sep,2,1
0.0,3,16.0,0.133333333,Dec,3,0
0.0,18,470.8966667,0.005,Nov,4,0
38.12368584,27,458.2560317,0.022222222,Jun,2,1
0.0,26,670.1666667,0.003846154,May,4,0
0.0,4,137.5,0.066666667,Nov,11,0
0.0,122,7141.214642,0.01962467,Nov,2,0
0.0,10,174.0833333,0.07,Nov,1,0
12.20780052,76,3580.333333,0.020522088,Nov,1,0
0.0,48,2073.916667,0.02627451,Nov,2,0
39.27145714,35,2068.928571,0.014285714,May,6,1
0.0,3,17.0,0.066666667,Nov,3,0
0.0,45,2347.333333,0.015909091,Nov,1,0
77.97458009,33,831.1111111,0.0125,Dec,2,1
0.0,3,23.0,0.1,May,3,0
0.0,38,2370.729167,0.030433925,Nov,2,0
0.0,14,549.95,0.028571429,Dec,2,0
0.0,68,1723.753711,0.023681592,Nov,2,0
0.0,23,533.7,0.021532091,Dec,2,0
0.0,17,369.1,0.004,Sep,6,0
0.0,22,1436.45,0.009090909,Mar,1,0
5.002669777,57,1878.195833,0.010446429,Nov,8,1
0.0,41,446.4166667,0.027509158,Nov,2,0
0.0,21,586.1892857,0.005555556,May,2,0
0.0,108,4590.431277,0.022751323,Nov,1,0
7.998,61,1423.967857,0.022611111,May,4,0
0.0,11,488.0,0.018181818,May,3,0
0.0,7,258.0,0.022222222,May,4,0
0.0,14,237.75,0.022222222,Dec,2,0
0.0,9,0.0,0.2,May,13,0
0.0,7,137.25,0.05,Dec,3,0
0.335232374,86,2351.834722,0.020836197,Dec,10,0
0.0,35,2381.097222,0.021959184,Nov,2,0
100.0963636,10,1580.0,0.018181818,May,2,1
0.0,16,2156.0,0.035416667,Mar,1,0
0.0,3,28.6,0.001851852,Oct,5,0
0.0,87,4984.542857,0.02113009,Nov,2,0
21.07980488,41,1955.783333,0.002439024,May,2,1
0.0,10,103.0,0.036666667,May,6,0
0.0,12,197.0,0.028571429,Nov,2,0
4.115853586,166,6850.499335,0.017541022,Dec,3,0
9.131386805,501,21672.24425,0.014292461,Nov,2,1
19.24405095,28,1907.08,0.015555556,Sep,1,1
0.0,55,1420.472496,0.005750251,May,4,0
2.663333333,28,549.0833333,0.013571429,May,2,1
0.0,12,402.1666667,0.065,Mar,1,0
72.43846009,41,2422.375,0.016037736,Dec,8,1
0.0,30,1724.25,0.032413793,Mar,1,0
0.0,1,0.0,0.2,Feb,1,0
0.0,19,502.4583333,0.011904762,Mar,1,0
9.869649371,40,2011.966667,0.023484848,Oct,20,1
0.0,32,875.9333333,0.072395833,Oct,3,0
0.0,131,6050.883117,0.012557561,Dec,2,0
0.0,13,449.6,0.015384615,Mar,10,0
0.093546949,69,2269.732143,0.007,Dec,2,1
0.0,26,812.1047619,0.038095238,Nov,2,0
0.0,34,965.8333333,0.01875,May,3,0
33.32796813,17,504.0,0.02125,Mar,1,0
0.0,37,1156.416667,0.011111111,Nov,2,0
11.43923328,439,21857.04648,0.012497612,Sep,13,0
0.0,15,304.5,0.010526316,May,2,0
33.196,14,1714.166667,0.022222222,May,2,0
3.582981195,96,4162.538005,0.025287479,Sep,13,0
32.52380772,18,587.7333333,0.022222222,Nov,4,1
0.0,38,2246.166667,0.013931624,May,3,0
0.0,7,111.6666667,0.014285714,Mar,2,0
0.0,102,5703.476786,0.01470751,May,4,0
0.0,75,4105.666667,0.017324561,Mar,1,0
0.0,33,1109.883333,0.027742165,Mar,1,0
0.0,6,226.6666667,0.033333333,Dec,1,0
76.7910465,24,506.452381,0.009090909,Nov,3,1
0.0,22,1664.0,0.032424242,Nov,2,1
0.0,7,393.5,0.025,Dec,2,0
0.0,1,0.0,0.2,Dec,13,0
0.0,19,606.8333333,0.048245614,Mar,3,0
0.0,7,166.5,0.015384615,Nov,3,0
10.17225,41,854.2863248,0.021194084,May,4,1
0.0,14,879.5,0.0125,Dec,2,0
0.0,6,104.6666667,0.041666667,Dec,10,0
0.0,13,334.75,0.030769231,Nov,2,0
0.0,20,733.5,0.016190476,May,2,0
0.0,14,289.625,0.028571429,Nov,2,0
0.0,12,315.7797619,0.025,Nov,2,0
0.0,5,720.5,0.18,Nov,13,0
0.0,97,2300.891317,0.015730379,Nov,2,0
0.0,24,727.5,0.016666667,Mar,1,0
0.0,9,128.0,0.018181818,May,2,0
10.59423174,176,5505.401209,0.005809793,Nov,3,1
0.0,2,0.0,0.2,Mar,1,0
3.148615385,35,502.547619,0.036923077,Mar,2,1
0.0,5,72.33333333,0.014285714,Mar,2,0
0.0,12,457.0,0.04047619,Mar,6,0
0.0,82,706.2996032,0.002439024,May,2,0
0.0,19,2689.625,0.024242424,Dec,2,0
0.0,21,1483.0,0.021754386,May,7,0
0.0,19,797.1666667,0.014035088,May,4,0
0.0,8,331.4,0.003333333,Mar,10,0
0.0,13,661.9166667,0.025,Nov,2,0
23.235,8,323.5,0.025,May,5,1
27.31510469,11,192.45,0.040909091,Oct,1,1
0.0,4,188.4,0.006666667,Oct,4,0
0.0,13,739.8333333,0.028461538,May,3,0
7.204613682,70,3345.685836,0.007571185,May,4,1
0.0,24,460.45,0.031944444,May,13,0
0.0,1,0.0,0.2,Mar,1,0
0.0,31,1282.0,0.05,May,3,0
0.0,18,708.25,0.045098039,Mar,3,0
9.0847678,49,1768.980303,0.004166667,Nov,11,1
0.0,22,2837.166667,0.008333333,May,2,0
0.0,61,683.1738095,0.006349206,May,3,0
0.0,20,2065.15,0.034444444,May,3,0
0.0,2,65.4,0.1,Jul,13,0
0.0,21,685.1744048,0.043174603,Nov,1,1
12.73144186,39,1584.044444,0.016744186,May,4,0
0.0,8,186.5,0.025,Mar,3,0
0.0,31,457.4047799,0.026938057,May,1,0
0.0,87,1764.180047,0.032261103,Jun,1,0
0.0,7,106.9666667,0.015,Oct,2,0
0.0,98,3986.789646,0.027110844,Dec,2,0
0.0,1,0.0,0.2,Mar,1,0
8.325206897,57,2773.166667,0.050862069,May,6,0
31.85608032,157,4461.28524,0.007018826,Dec,2,1
0.0,6,199.25,0.033333333,Dec,3,0
0.0,70,2346.220238,0.003457557,Nov,3,0
0.0,1,0.0,0.2,Dec,13,0
0.0,12,166.0833333,0.025,Nov,2,0
0.0,4,7.0,0.15,May,1,0
0.0,7,209.0,0.053439153,Nov,2,0
0.0,1,0.0,0.2,Feb,3,0
0.0,17,1293.083333,0.013333333,Dec,2,0
13.07329412,35,1570.5,0.002941176,May,4,1
0.0,19,621.7266667,0.024035088,Jul,2,0
0.0,6,131.0,0.025,Mar,2,0
6.072158537,35,625.0856893,0.02195122,May,2,0
0.0,72,5465.320175,0.06037786,Sep,1,0
0.139200623,93,5496.25,0.014078014,Jul,1,1
0.0,57,980.8333333,0.044642857,May,11,0
0.0,29,1612.983333,0.013697479,Nov,2,0
25.05062136,62,2910.632251,0.017587302,Nov,2,1
0.0,1,0.0,0.2,May,2,0
8.184095082,56,2504.413636,0.011662763,May,2,0
0.0,23,721.1833333,0.008,Sep,2,0
10.3572,25,773.4666667,0.029142857,Mar,2,1
0.0,13,238.1666667,0.007692308,Mar,2,0
0.0,24,653.0,0.033333333,May,1,0
0.0,2,15.0,0.04,Nov,2,0
0.0,6,234.5,0.133333333,Nov,10,0
8.326728149,5,74.6,0.018181818,Sep,2,0
0.0,93,2773.010873,0.017573541,Nov,3,0
0.0,11,543.5,0.038461538,Mar,13,0
0.0,96,4803.82717,0.02630097,Nov,2,0
0.0,9,478.0,0.011111111,Mar,3,0
0.0,16,318.0666667,0.033333333,Jul,1,0
0.0,7,1721.666667,0.038571429,Nov,3,0
0.0,77,1266.094048,0.023632241,Dec,2,0
0.0,29,1721.125,0.071264368,May,13,0
0.0,2,58.4,0.1,Oct,2,0
0.0,2,66.5,0.166666667,Nov,13,0
0.0,1,0.0,0.2,Jul,4,0
0.0,206,8437.099188,0.006257147,Nov,2,0
53.13428571,7,179.0,0.028571429,Mar,8,1
0.0,70,939.7833333,0.002702703,Aug,5,1
0.0,2,0.0,0.2,Jun,13,0
0.0,8,170.25,0.02,Nov,2,0
0.0,26,781.5,0.030769231,May,3,0
46.6785275,22,759.5833333,0.0096,Nov,2,1
0.0,59,1954.754167,0.003225806,Dec,1,0
0.0,11,297.3,0.041666667,May,2,0
0.0,3,12.0,0.133333333,May,6,0
0.0,7,151.4166667,0.011111111,Dec,20,0
0.0,23,501.6666667,0.01884058,Feb,2,0
0.0,14,1071.083333,0.029047619,Dec,2,0
59.1244678,57,2660.245238,0.003954802,May,4,0
0.0,29,778.3583333,0.024137931,May,3,0
0.0,28,1250.125,0.022857143,Nov,3,0
1.240071108,83,6072.032391,0.024023709,Nov,1,1
0.0,25,1320.5,0.030666667,May,1,0
0.0,43,1738.25,0.03537415,May,3,0
0.0,5,95.5,0.02,May,3,0
0.0,11,431.0,0.013333333,Dec,2,0
0.0,27,610.1916667,0.03974359,Dec,2,0
0.0,21,574.5333333,0.011578947,Mar,1,0
56.57877343,7,199.5,0.057142857,Nov,3,1
0.0,30,1049.833333,0.028645833,May,4,0
0.0,1,0.0,0.2,Jul,1,0
153.4432478,50,2867.0,0.004,Mar,8,1
0.0,1,0.0,0.2,May,3,0
0.0,51,1671.375,0.016433566,Mar,6,0
0.0,4,160.0,0.075,Feb,3,0
16.16333333,75,13430.97606,0.032017551,May,13,1
13.38353821,26,2134.103333,0.014583333,Jul,6,0
0.0,30,1410.238889,0.010557237,Nov,2,0
0.0,6,91.0,0.033333333,May,13,0
0.0,11,294.0,0.009090909,Dec,8,0
0.0,4,214.3333333,0.05,Nov,3,0
42.95612903,26,1222.333333,0.006451613,May,1,1
0.0,23,441.0,0.101449275,Nov,1,0
0.0,1,0.0,0.2,Dec,1,0
0.0,43,1487.229317,0.019638695,Oct,2,0
0.0,1,0.0,0.2,May,4,0
0.0,1,0.0,0.2,May,2,0
22.88908649,14,851.0,0.014285714,Mar,2,1
17.27062073,32,810.0816667,0.015099715,Nov,2,1
0.0,10,196.5,0.066666667,May,3,0
8.708324324,31,624.5833333,0.031531532,Mar,13,0
0.0,9,145.0,0.122222222,May,13,0
0.0,4,126.5,0.091666667,Mar,2,0
1.418440397,172,4086.144897,0.009603919,May,3,0
0.0,40,1589.27381,0.020767196,Mar,1,0
0.0,8,70.66666667,0.05,Mar,10,0
0.0,1,0.0,0.2,Mar,1,0
0.0,6,0.0,0.2,Nov,1,0
77.10821943,162,3753.19449,0.003477932,Nov,8,1
0.0,30,632.5833333,0.021666667,Mar,1,0
0.0,95,3879.83176,0.017745098,Nov,10,1
69.46175766,13,1474.5,0.016666667,Dec,3,1
0.0,108,2270.908333,0.029663609,Nov,3,0
70.2595851,25,830.9366667,0.004285714,Nov,2,0
0.0,24,330.0833333,0.043055556,May,4,0
32.1908,15,498.5,0.026666667,May,2,1
0.0,11,624.0,0.020512821,Mar,1,0
0.0,4,213.5,0.1,Dec,1,0
0.0,60,1994.023778,0.037014927,Sep,2,0
0.0,27,1192.22619,0.0016,May,4,0
0.0,15,325.5,0.058666667,Dec,1,0
0.0,5,48.5,0.016666667,May,13,0
0.0,34,2256.74954,0.000250438,Oct,2,0
27.19298393,10,352.0,0.007692308,Sep,2,1
0.0,3,0.0,0.2,Nov,10,0
0.0,42,2553.858333,0.022101449,Nov,1,0
0.0,3,896.5,0.033333333,Dec,3,0
0.0,6,56.0,0.033333333,May,13,0
0.0,1,0.0,0.2,Nov,11,0
36.65735004,7,562.3,0.0,Jul,2,1
7.868950242,64,1550.211111,0.016086957,May,14,0
0.0,4,180.5,0.028571429,Dec,10,0
8.055833998,312,13379.36658,0.014969192,Dec,2,0
0.0,19,661.5,0.052631579,Nov,1,0
0.0,3,34.2,0.1,Oct,13,0
29.88386066,64,1602.94026,0.028731343,Nov,3,0
1.816474074,52,2211.608333,0.010251724,Mar,2,1
0.0,2,5.0,0.1,Mar,1,0
0.0,42,879.0333333,0.024603175,May,4,0
0.0,3,55.0,0.066666667,Mar,10,0
0.0,15,314.5,0.013333333,Dec,20,0
0.0,10,129.5,0.018181818,May,4,0
8.604391304,39,1634.095238,0.011111111,May,2,0
45.9675105,7,491.5833333,0.008333333,Dec,2,1
0.0,46,2031.506667,0.023913043,Aug,1,0
3.077836066,57,851.6426534,0.007923497,Mar,1,1
0.0,32,441.6045455,0.00625,Sep,3,0
0.0,21,710.5416667,0.028787879,Nov,2,0
0.0,9,389.0,0.011111111,Mar,3,0
0.0,74,1540.290115,0.016237507,Aug,1,0
0.0,33,655.875,0.015151515,Nov,13,0
24.872085,19,1089.75,0.003508772,Dec,2,1
0.0,81,1342.75,0.008860759,Sep,3,1
0.0,30,1668.116667,0.023809524,Dec,2,0
0.0,6,183.5,0.033333333,Dec,2,0
0.888485964,216,14577.08498,0.013368848,Aug,13,0
0.0,2,57.0,0.1,Mar,1,0
7.964649501,27,1686.966667,0.023502304,Mar,2,0
0.154821253,227,3818.308629,0.018863427,Oct,13,0
0.0,3,138.0,0.066666667,Feb,3,0
88.95486906,63,1401.50873,0.003225806,Nov,7,1
0.0,30,917.25,0.005405405,Nov,2,1
0.0,2,0.0,0.2,Jun,2,0
0.0,6,45.33333333,0.066666667,May,3,0
0.0,19,734.5833333,0.044444444,Mar,1,0
0.0,9,145.9,0.074074074,Jun,3,0
107.94,22,452.5833333,0.008333333,May,4,1
0.0,13,182.5,0.014814815,Sep,2,0
4.127430681,79,3421.653333,0.022357724,Oct,2,1
0.0,71,2576.432121,0.045526366,Oct,1,0
0.0,38,1593.583333,0.010526316,Nov,1,0
0.0,3,51.3,0.00952381,Sep,5,0
1.26665917,248,7445.957075,0.015735624,Nov,2,1
0.0,27,825.1401515,0.025517241,Nov,2,0
0.0,1,0.0,0.2,Dec,1,0
5.677286486,73,2958.5,0.021846847,May,3,0
0.0,7,82.2,0.114285714,Jun,4,0
0.0,33,357.8895238,0.007894737,Oct,4,0
0.0,60,731.3333333,0.038095238,May,3,0
18.51505467,43,1606.45,0.004761905,Jun,2,1
0.0,24,2159.5,0.022857143,Sep,2,0
0.0,60,2072.605556,0.016833856,Aug,2,0
0.0,20,1069.16829,0.013,Mar,3,0
0.0,48,1740.525631,0.004876543,Nov,2,1
5.751219035,127,4876.007712,0.029203072,Nov,2,0
0.0,4,57.66666667,0.025,Nov,2,0
0.0,20,402.3333333,0.052154195,May,13,0
0.0,66,1646.612195,0.029065112,Nov,2,0
7.668639535,77,5284.765079,0.015,May,4,0
0.0,17,442.1666667,0.010526316,Nov,2,0
0.0,20,738.9107143,0.023671498,Nov,2,0
0.0,19,1527.607143,0.083730159,May,4,0
0.0,14,279.9,0.028571429,Mar,10,0
0.0,4,48.0,0.057142857,Jul,4,0
0.0,5,171.5,0.02,Mar,2,0
0.0,1,0.0,0.2,Mar,1,0
0.0,20,469.9761905,0.064,Nov,2,0
0.0,23,1134.5,0.102717391,May,11,0
78.34560177,21,1321.059195,0.025133361,Mar,8,1
0.0,19,448.0333333,0.012857143,May,4,0
0.0,19,371.2272727,0.029166667,Mar,10,0
0.0,22,1904.183333,0.052777778,Nov,11,0
25.03946022,21,780.5833333,0.017391304,Nov,3,1
0.0,1,0.0,0.2,Nov,11,0
0.0,2,19.0,0.1,May,4,0
16.1728,20,1267.155556,0.017977208,Mar,2,1
0.0,21,1148.5,0.019047619,May,4,0
0.0,26,453.3333333,0.034615385,May,4,0
62.853261,66,1216.352121,0.0,Sep,2,1
0.0,25,575.0,0.019666667,May,4,0
0.0,181,4079.530461,0.023773007,May,13,0
0.0,12,1180.5,0.007692308,Mar,9,0
0.0,5,89.86666667,0.06,Jul,4,0
0.0,5,226.0,0.133333333,May,1,0
0.0,14,156.4047619,0.05,Nov,2,0
0.0,5,62.0,0.14,Mar,1,0
0.0,10,579.3333333,0.022222222,May,5,0
15.988034,161,3457.628812,0.018923933,Nov,2,1
0.0,6,81.66666667,0.066666667,Dec,2,0
0.0,20,1017.5,0.033333333,Nov,1,0
2.82745293,54,2201.710714,0.011252834,Dec,1,0
30.30681247,15,1134.455556,0.001333333,Dec,2,1
0.0,1,0.0,0.2,Dec,10,0
0.0,4,46.5,0.010666667,Mar,8,0
0.0,132,4056.175369,0.019282953,Mar,2,0
0.0,9,1352.0,0.044444444,Nov,2,0
32.02714286,12,751.5,0.014285714,May,2,1
0.0,2,0.0,0.2,May,13,0
0.0,4,30.5,0.05,Mar,3,0
0.0,6,112.7083333,0.023333333,Nov,11,0
45.05554866,12,461.1083333,0.007692308,Nov,1,0
0.0,179,11492.20838,0.028728531,Jun,3,0
0.0,40,735.5151515,0.015547416,Dec,2,0
0.0,5,84.0,0.06,Mar,1,0
0.0,149,6082.873739,0.027243522,Nov,2,0
0.0,10,370.5,0.016666667,Mar,10,0
1.798669862,77,2697.022104,0.009471471,Nov,2,0
0.0,9,120.0,0.066666667,May,4,0
0.0,17,231.0,0.039333333,Sep,3,0
0.0,170,3888.278636,0.004514952,Nov,2,0
0.0,4,34.83333333,0.035714286,May,5,0
0.0,104,1667.158421,0.002547045,Jul,1,0
0.0,1,0.0,0.2,Nov,1,0
0.0,3,64.75,0.014285714,Mar,2,0
0.0,48,1916.873737,0.050362319,Dec,1,0
0.0,4,173.5,0.05,Mar,3,0
0.0,8,372.8333333,0.0125,Mar,1,0
0.0,16,644.2,0.031666667,Feb,4,0
0.0,3,1038.0,0.033333333,Feb,1,0
0.0,24,364.4166667,0.013793103,May,5,0
0.0,11,305.875,0.001709402,Mar,8,0
0.0,99,3517.039683,0.020421866,Nov,8,1
0.0,100,2565.797222,0.012071651,Nov,13,0
0.0,17,701.5424242,0.026666667,Mar,2,0
0.0,38,1057.033333,0.05,Nov,1,0
0.0,17,347.547619,0.042121212,May,4,0
0.0,11,145.6666667,0.023076923,Dec,2,0
37.41814196,54,1405.131241,0.006127451,Mar,2,0
0.0,18,550.5,0.031481481,Mar,2,0
12.71367924,62,1875.103333,0.027868852,Sep,1,0
0.0,11,219.5,0.046060606,May,3,0
111.5113802,28,1830.583333,0.015740741,Dec,2,0
0.0,11,547.5,0.024747475,May,1,0
0.0,3,823.5,0.066666667,Dec,8,0
0.0,7,80.5,0.01,Nov,2,0
0.0,60,2686.402922,0.022713675,Oct,4,0
0.0,15,242.9166667,0.006666667,Nov,11,0
0.0,34,1367.0,0.001960784,Nov,2,0
0.0,8,131.9785714,0.0025,Sep,5,0
0.0,1,0.0,0.2,May,13,0
0.0,16,278.9142857,0.04,May,4,0
0.0,290,11240.97669,0.024237631,Nov,13,0
32.799375,47,901.25,0.025,May,4,1
0.0,7,87.5,0.085714286,May,2,0
0.0,13,152.3333333,0.03956044,May,3,0
27.60143046,48,2734.966667,0.007692308,Oct,5,1
0.0,79,2426.006667,0.017721519,Sep,3,0
51.176,10,342.1666667,0.022222222,May,1,1
0.0,46,2213.366667,0.054710145,May,13,0
0.0,7,261.5,0.00952381,Mar,1,0
0.0,13,510.0,0.035714286,May,3,0
23.82324931,21,1461.833333,0.036842105,Nov,1,1
1.451867861,107,4928.927389,0.028505395,Nov,2,1
1.125146064,46,689.0606061,0.012062937,Nov,11,1
20.32548134,60,2591.795346,0.019815044,Nov,11,0
0.0,2,0.0,0.2,May,3,0
0.0,19,220.3848485,0.024642375,May,4,0
0.0,12,213.5,0.033333333,May,3,0
35.22837227,27,1581.48831,0.010419753,Oct,20,0
27.75787044,82,2875.615909,0.007267442,Nov,1,1
0.0,3,25.2,0.04,Nov,2,0
0.0,7,238.9333333,0.014285714,Sep,2,0
0.0,13,123.0,0.020833333,Mar,3,0
0.0,1,0.0,0.2,Nov,1,0
0.0,1,0.0,0.2,Mar,1,0
0.0,8,326.5,0.125,Mar,3,0
0.0,6,255.0,0.008333333,Mar,2,0
0.0,37,1089.208333,0.017117117,Dec,2,0
71.23156574,9,230.62,0.028571429,Nov,1,0
0.0,3,21.0,0.033333333,Nov,2,0
0.0,32,898.8333333,0.102285714,May,1,0
0.0,7,296.7666667,0.0,Aug,3,0
0.0,27,520.0,0.003703704,Nov,20,1
0.0,63,3301.222222,0.03016129,Nov,1,0
0.0,77,2476.154789,0.02648199,Dec,2,1
0.0,90,2776.013582,0.017256944,Nov,2,0
0.0,2,64.5,0.05,Nov,2,0
22.37276151,61,3773.3,0.025021645,Oct,3,1
0.0,9,120.0,0.044444444,May,2,0
0.0,58,2572.429487,0.020729167,Nov,2,1
0.0,4,738.0,0.15,Mar,2,0
0.0,3,91.0,0.133333333,May,11,0
0.0,22,883.0,0.148917749,May,13,0
1.257438906,141,6481.483333,0.019984285,Nov,2,0
0.0,28,1085.25,0.01,Dec,11,1
0.0,20,1170.166667,0.023484848,Nov,2,0
32.70034468,10,278.4333333,0.026190476,Jul,1,1
0.0,6,747.0,0.066666667,May,3,0
0.0,23,626.2213675,0.008888889,Mar,3,0
0.0,14,204.5,0.084615385,May,3,0
15.184125,44,1820.566667,0.055555556,May,6,0
0.0,15,406.575,0.032380952,Mar,2,0
0.0,7,17.0,0.142857143,May,3,0
0.0,41,1124.875,0.011904762,Nov,2,1
0.0,4,151.0,0.08,May,1,0
0.0,32,593.5071429,0.028787879,May,3,0
0.0,18,133.0,0.072222222,May,2,0
0.0,50,1784.516667,0.020593939,Nov,2,0
0.0,15,175.75,0.025,Nov,2,0
5.133911853,89,3401.3,0.014835979,Nov,2,0
0.0,2,14.0,0.1,Dec,1,0
19.55501935,26,1090.916667,0.033870968,May,2,0
21.83420125,200,7972.322431,0.014230973,Nov,2,1
0.0,60,1449.608333,0.011320346,Dec,1,0
0.0,8,183.0,0.00625,Dec,1,0
0.0,23,364.1666667,0.02,Mar,3,0
0.0,2,15.0,0.1,Dec,10,0
0.0,4,51.3,0.028571429,Oct,2,0
0.0,60,2126.461941,0.017066636,Mar,2,0
0.0,6,66.25,0.066666667,Nov,1,0
0.0,25,475.65,0.042857143,Nov,3,0
0.0,6,1615.0,0.016666667,May,4,0
0.0,9,1626.0,0.077777778,Nov,2,0
0.0,24,985.0802412,0.028987132,Sep,3,0
0.0,19,837.3666667,0.054586466,May,3,0
0.0,55,1933.423611,0.017355372,Nov,2,0
0.0,98,1717.873278,0.023942797,Aug,4,0
0.0,30,1151.2,0.012903226,May,13,0
0.0,58,1280.149821,0.035377102,Aug,1,0
0.0,13,342.9202381,0.011794872,Nov,2,0
22.65941331,41,5194.857143,0.013972431,Oct,20,0
0.0,61,1797.298291,0.029877803,May,1,0
0.0,5,279.8571429,0.012764202,Mar,8,0
0.0,5,377.0,0.04,May,4,0
0.0,50,998.9545455,0.025933333,May,2,0
0.0,8,198.9,0.116666667,Jul,3,0
0.0,1,0.0,0.2,Dec,3,0
0.0,7,370.8333333,0.057142857,Mar,3,0
0.0,13,70.4,0.143589744,Aug,13,0
0.0,15,225.0,0.026666667,May,3,0
5.981166667,26,1086.178571,0.017267081,May,2,0
0.0,4,212.5,0.04,May,1,0
0.0,5,1439.5,0.08,May,2,0
5.51397619,39,1936.55,0.023809524,Mar,2,0
0.0,51,1346.630231,0.029719534,Nov,2,0
16.58165201,33,2161.133333,0.044786325,Nov,1,1
0.0,20,769.5,0.052,May,13,0
0.0,8,463.0,0.025,May,2,0
31.74373458,33,773.2566667,0.022972973,Nov,2,1
0.0,1,0.0,0.2,Nov,3,0
0.0,12,222.5,0.007142857,Dec,2,0
0.0,20,401.5,0.003333333,May,2,0
0.0,12,200.0,0.047222222,Mar,2,0
0.0,6,104.25,0.007407407,Jun,11,0
0.0,103,1955.168685,0.037057104,Jun,13,0
0.0,39,1603.5,0.0115625,May,3,0
15.66445171,17,490.0,0.027272727,Mar,10,1
0.0,4,795.0,0.111111111,Nov,6,0
12.1360201,15,1388.0,0.063333333,Jul,3,0
0.0,5,91.0,0.0125,May,18,0
0.0,107,9126.982468,0.017992979,Nov,2,1
0.0,3,27.0,0.166666667,May,1,0
0.0,7,208.5,0.025,May,5,0
0.0,22,851.5595238,0.031907308,Mar,1,0
16.88069613,80,4099.737392,0.005279668,Mar,2,1
0.0,39,537.0,0.011965812,May,13,0
0.0,14,260.8666667,0.028571429,Jun,3,0
0.0,12,819.9166667,0.040833333,May,3,0
0.0,14,574.5,0.014285714,May,11,0
0.0,18,297.5,0.040350877,Oct,4,0
0.0,2,59.5,0.1,Dec,2,0
0.0,22,815.8333333,0.01,May,1,0
0.0,26,1975.633333,0.029411765,May,3,0
0.0,10,89.33333333,0.02,May,3,0
